Kind,Name,File,CountLineCode,Cyclomatic,SumCyclomatic
Unnamed Function,"(unnamed_function_1).init.(unnamed_function_2)",jquery.flot.axislabels.js,80,2,18
Unnamed Function,"(unnamed_function_1).init.(unnamed_function_2)",jquery.flot.pie.js,24,8,8
Unnamed Function,"(unnamed_function_1).init.(unnamed_function_2).(unnamed_function_3)",jquery.flot.axislabels.js,72,3,16
Unnamed Function,"(unnamed_function_1).init.(unnamed_function_2).(unnamed_function_3).(unnamed_function_4)",jquery.flot.axislabels.js,53,11,11
Unnamed Function,"(unnamed_function_1).init.(unnamed_function_2).(unnamed_function_3).(unnamed_function_5)",jquery.flot.axislabels.js,7,2,2
Unnamed Function,"(unnamed_function_1).init.(unnamed_function_3)",jquery.flot.crosshair.js,27,6,6
Unnamed Function,"(unnamed_function_1).init.(unnamed_function_3)",jquery.flot.pie.js,11,4,4
Unnamed Function,"(unnamed_function_1).init.(unnamed_function_3)",jquery.flot.selection.js,7,2,2
Unnamed Function,"(unnamed_function_1).init.(unnamed_function_3)",jquery.flot.time.js,164,1,46
Unnamed Function,"(unnamed_function_1).init.(unnamed_function_3).(unnamed_function_4)",jquery.flot.time.js,162,2,45
Unnamed Function,"(unnamed_function_1).init.(unnamed_function_4)",jquery.flot.crosshair.js,4,1,1
Unnamed Function,"(unnamed_function_1).init.(unnamed_function_4)",jquery.flot.pie.js,6,2,2
Unnamed Function,"(unnamed_function_1).init.(unnamed_function_4)",jquery.flot.selection.js,20,2,2
Unnamed Function,"(unnamed_function_1).init.(unnamed_function_5)",jquery.flot.pie.js,6,2,2
Unnamed Function,"(unnamed_function_1).init.(unnamed_function_5)",jquery.flot.selection.js,6,2,2
Unnamed Function,"(unnamed_function_1).init.(unnamed_function_6)",jquery.flot.pie.js,6,2,2
Function,"(unnamed_function_1).init.calculateCurvePoints",curvedLines.js,12,2,2
Function,"(unnamed_function_1).init.calculateLegacyCurvePoints",curvedLines.js,102,13,13
Function,"(unnamed_function_1).init.calculateSplineCurvePoints",curvedLines.js,24,3,3
Function,"(unnamed_function_1).init.clamp",jquery.flot.selection.js,3,3,3
Function,"(unnamed_function_1).init.clearSelection",jquery.flot.selection.js,8,3,3
Function,"(unnamed_function_1).init.combine",jquery.flot.pie.js,62,13,13
Function,"(unnamed_function_1).init.computeFillBottoms",jquery.flot.fillbetween.js,98,23,23
Function,"(unnamed_function_1).init.createHermiteSplines",curvedLines.js,59,8,10
Function,"(unnamed_function_1).init.createHermiteSplines.spline",curvedLines.js,7,1,2
Unnamed Function,"(unnamed_function_1).init.createHermiteSplines.spline.(unnamed_function_2)",curvedLines.js,5,1,1
Function,"(unnamed_function_1).init.draw",jquery.flot.pie.js,177,11,39
Function,"(unnamed_function_1).init.draw.clear",jquery.flot.pie.js,4,1,1
Function,"(unnamed_function_1).init.draw.drawPie",jquery.flot.pie.js,103,6,23
Function,"(unnamed_function_1).init.draw.drawPie.drawLabels",jquery.flot.pie.js,51,5,12
Function,"(unnamed_function_1).init.draw.drawPie.drawLabels.drawLabel",jquery.flot.pie.js,38,7,7
Function,"(unnamed_function_1).init.draw.drawPie.drawSlice",jquery.flot.pie.js,24,5,5
Function,"(unnamed_function_1).init.draw.drawShadow",jquery.flot.pie.js,23,4,4
Function,"(unnamed_function_1).init.drawDonutHole",jquery.flot.pie.js,20,3,3
Function,"(unnamed_function_1).init.drawOverlay",jquery.flot.pie.js,26,3,6
Function,"(unnamed_function_1).init.drawOverlay.drawHighlight",jquery.flot.pie.js,14,3,3
Function,"(unnamed_function_1).init.extractRange",jquery.flot.selection.js,27,8,8
Function,"(unnamed_function_1).init.findBottomSeries",jquery.flot.fillbetween.js,15,5,5
Function,"(unnamed_function_1).init.findMatchingSeries",jquery.flot.stack.js,10,4,4
Function,"(unnamed_function_1).init.findNearbySlice",jquery.flot.pie.js,54,7,7
Function,"(unnamed_function_1).init.getSelection",jquery.flot.selection.js,13,3,5
Unnamed Function,"(unnamed_function_1).init.getSelection.(unnamed_function_2)",jquery.flot.selection.js,6,2,2
Function,"(unnamed_function_1).init.hasInvalidParameters",curvedLines.js,9,2,2
Function,"(unnamed_function_1).init.highlight",jquery.flot.pie.js,9,3,3
Function,"(unnamed_function_1).init.indexOfHighlight",jquery.flot.pie.js,8,3,3
Function,"(unnamed_function_1).init.isPointInPoly",jquery.flot.pie.js,7,2,2
Function,"(unnamed_function_1).init.lockCrosshair",jquery.flot.crosshair.js,5,2,2
Function,"(unnamed_function_1).init.onClick",jquery.flot.pie.js,3,1,1
Function,"(unnamed_function_1).init.onMouseDown",jquery.flot.selection.js,17,4,7
Function,"(unnamed_function_1).init.onMouseDown.mouseUpHandler",jquery.flot.selection.js,1,1,1
Function,"(unnamed_function_1).init.onMouseMove",jquery.flot.crosshair.js,12,3,3
Function,"(unnamed_function_1).init.onMouseMove",jquery.flot.pie.js,3,1,1
Function,"(unnamed_function_1).init.onMouseMove",jquery.flot.selection.js,6,2,2
Function,"(unnamed_function_1).init.onMouseOut",jquery.flot.crosshair.js,8,3,3
Function,"(unnamed_function_1).init.onMouseUp",jquery.flot.selection.js,16,4,4
Function,"(unnamed_function_1).init.processDatapoints",curvedLines.js,40,9,9
Function,"(unnamed_function_1).init.processDatapoints",jquery.flot.pie.js,9,2,2
Function,"(unnamed_function_1).init.processOptions",curvedLines.js,5,2,2
Function,"(unnamed_function_1).init.processThresholds",jquery.flot.threshold.js,15,3,5
Unnamed Function,"(unnamed_function_1).init.processThresholds.(unnamed_function_2)",jquery.flot.threshold.js,3,1,1
Unnamed Function,"(unnamed_function_1).init.processThresholds.(unnamed_function_3)",jquery.flot.threshold.js,3,1,1
Function,"(unnamed_function_1).init.selectionIsSane",jquery.flot.selection.js,5,1,1
Function,"(unnamed_function_1).init.setCrosshair",jquery.flot.crosshair.js,10,2,2
Function,"(unnamed_function_1).init.setSelection",jquery.flot.selection.js,25,4,4
Function,"(unnamed_function_1).init.setSelectionPos",jquery.flot.selection.js,11,5,5
Function,"(unnamed_function_1).init.stackData",jquery.flot.stack.js,94,26,26
Function,"(unnamed_function_1).init.thresholdData",jquery.flot.threshold.js,50,9,9
Function,"(unnamed_function_1).init.triggerClickHoverEvent",jquery.flot.pie.js,19,5,5
Function,"(unnamed_function_1).init.triggerSelectedEvent",jquery.flot.selection.js,6,2,2
