Kind,Name,File,CountLineCode,Cyclomatic,SumCyclomatic
Public Virtual Function,"AnnotBorder::~AnnotBorder",Annot.cc,4,2,
Class,"AnnotBorderArray",Annot.h,65,,17
Public Function,"AnnotBorderArray::AnnotBorderArray",Annot.cc,4,1,
Public Function,"AnnotBorderArray::AnnotBorderArray",Annot.cc,34,8,
Public Const Function,"AnnotBorderArray::getHorizontalCorner",Annot.h,1,1,
Private Virtual Const Function,"AnnotBorderArray::getType",Annot.h,1,1,
Public Const Function,"AnnotBorderArray::getVerticalCorner",Annot.h,1,1,
Public Function,"AnnotBorderArray::setHorizontalCorner",Annot.h,1,1,
Public Function,"AnnotBorderArray::setVerticalCorner",Annot.h,1,1,
Private Virtual Const Function,"AnnotBorderArray::writeToObject",Annot.cc,13,3,
Class,"AnnotBorderBS",Annot.h,74,,21
Public Function,"AnnotBorderBS::AnnotBorderBS",Annot.cc,2,1,
Public Function,"AnnotBorderBS::AnnotBorderBS",Annot.cc,36,10,
Private Const Function,"AnnotBorderBS::getStyleName",Annot.cc,15,6,
Private Virtual Const Function,"AnnotBorderBS::getType",Annot.h,1,1,
Private Virtual Const Function,"AnnotBorderBS::writeToObject",Annot.cc,12,3,
Class,"AnnotBorderEffect",Annot.h,32,,6
Public Function,"AnnotBorderEffect::AnnotBorderEffect",Annot.cc,19,4,
Public Const Function,"AnnotBorderEffect::getEffectType",Annot.h,1,1,
Public Const Function,"AnnotBorderEffect::getIntensity",Annot.h,1,1,
Class,"AnnotCalloutLine",Annot.h,14,,6
Public Function,"AnnotCalloutLine::AnnotCalloutLine",Annot.cc,3,1,
Public Const Function,"AnnotCalloutLine::getX1",Annot.h,1,1,
Public Const Function,"AnnotCalloutLine::getX2",Annot.h,1,1,
Public Const Function,"AnnotCalloutLine::getY1",Annot.h,1,1,
Public Const Function,"AnnotCalloutLine::getY2",Annot.h,1,1,
Public Virtual Function,"AnnotCalloutLine::~AnnotCalloutLine",Annot.h,1,1,
Class,"AnnotCalloutMultiLine",Annot.h,13,,3
Public Function,"AnnotCalloutMultiLine::AnnotCalloutMultiLine",Annot.cc,4,1,
Public Const Function,"AnnotCalloutMultiLine::getX3",Annot.h,1,1,
Public Const Function,"AnnotCalloutMultiLine::getY3",Annot.h,1,1,
Class,"AnnotCaret",Annot.h,58,,12
Public Function,"AnnotCaret::AnnotCaret",Annot.cc,7,1,
Public Function,"AnnotCaret::AnnotCaret",Annot.cc,5,1,
Public Const Function,"AnnotCaret::getCaretRect",Annot.h,1,1,
Public Const Function,"AnnotCaret::getSymbol",Annot.h,1,1,
Private Function,"AnnotCaret::initialize",Annot.cc,19,5,
Public Function,"AnnotCaret::setSymbol",Annot.cc,7,2,
Public Virtual Function,"AnnotCaret::~AnnotCaret",Annot.cc,3,1,
Class,"AnnotColor",Annot.h,86,,21
Public Function,"AnnotColor::AnnotColor",Annot.cc,3,1,
Public Function,"AnnotColor::AnnotColor",Annot.cc,4,1,
Public Function,"AnnotColor::AnnotColor",Annot.cc,6,1,
Public Function,"AnnotColor::AnnotColor",Annot.cc,7,1,
Public Function,"AnnotColor::AnnotColor",Annot.cc,19,6,
Public Function,"AnnotColor::adjustColor",Annot.cc,15,6,
Public Const Function,"AnnotColor::getSpace",Annot.h,1,1,
Public Const Function,"AnnotColor::getValues",Annot.h,1,1,
Public Const Function,"AnnotColor::writeToObject",Annot.cc,11,3,
Class,"AnnotCoord",Annot.h,9,,4
Public Function,"AnnotCoord::AnnotCoord",Annot.h,1,1,
Public Function,"AnnotCoord::AnnotCoord",Annot.h,1,1,
Public Const Function,"AnnotCoord::getX",Annot.h,1,1,
Public Const Function,"AnnotCoord::getY",Annot.h,1,1,
Class,"AnnotFileAttachment",Annot.h,93,,18
Public Function,"AnnotFileAttachment::AnnotFileAttachment",Annot.cc,10,1,
Public Function,"AnnotFileAttachment::AnnotFileAttachment",Annot.cc,5,1,
Public Virtual Function,"AnnotFileAttachment::draw",Annot.cc,44,9,
Public Function,"AnnotFileAttachment::getFile",Annot.h,1,1,
Public Const Function,"AnnotFileAttachment::getName",Annot.h,1,1,
Private Function,"AnnotFileAttachment::initialize",Annot.cc,16,3,
Public Virtual Function,"AnnotFileAttachment::~AnnotFileAttachment",Annot.cc,5,2,
Class,"AnnotFreeText",Annot.h,379,,82
Public Function,"AnnotFreeText::AnnotFreeText",Annot.cc,10,1,
Public Function,"AnnotFreeText::AnnotFreeText",Annot.cc,5,1,
Public Virtual Function,"AnnotFreeText::draw",Annot.cc,13,3,
Protected Function,"AnnotFreeText::generateFreeTextAppearance",Annot.cc,83,13,
Public Virtual Function,"AnnotFreeText::getAppearanceResDict",Annot.cc,6,2,
Public Const Function,"AnnotFreeText::getAppearanceString",Annot.h,1,1,
Public Const Function,"AnnotFreeText::getBorderEffect",Annot.h,1,1,
Public Const Function,"AnnotFreeText::getCalloutLine",Annot.h,1,1,
Public Const Function,"AnnotFreeText::getEndStyle",Annot.h,1,1,
Public Const Function,"AnnotFreeText::getIntent",Annot.h,1,1,
Public Const Function,"AnnotFreeText::getQuadding",Annot.h,1,1,
Public Const Function,"AnnotFreeText::getRectangle",Annot.h,1,1,
Public Const Function,"AnnotFreeText::getStyleString",Annot.h,1,1,
Protected Function,"AnnotFreeText::initialize",Annot.cc,89,21,
Protected Static Function,"AnnotFreeText::parseAppearanceString",Annot.cc,41,15,
Public Function,"AnnotFreeText::setAppearanceString",Annot.cc,12,2,
Public Function,"AnnotFreeText::setCalloutLine",Annot.cc,28,3,
Public Virtual Function,"AnnotFreeText::setContents",Annot.cc,4,1,
Public Function,"AnnotFreeText::setIntent",Annot.cc,11,3,
Public Function,"AnnotFreeText::setQuadding",Annot.cc,7,1,
Public Function,"AnnotFreeText::setStyleString",Annot.cc,15,3,
Public Virtual Function,"AnnotFreeText::~AnnotFreeText",Annot.cc,11,5,
Class,"AnnotGeometry",Annot.h,196,,30
Public Function,"AnnotGeometry::AnnotGeometry",Annot.cc,15,3,
Public Function,"AnnotGeometry::AnnotGeometry",Annot.cc,5,1,
Public Virtual Function,"AnnotGeometry::draw",Annot.cc,90,8,
Public Const Function,"AnnotGeometry::getBorderEffect",Annot.h,1,1,
Public Const Function,"AnnotGeometry::getGeometryRect",Annot.h,1,1,
Public Const Function,"AnnotGeometry::getInteriorColor",Annot.h,1,1,
Private Function,"AnnotGeometry::initialize",Annot.cc,36,9,
Public Function,"AnnotGeometry::setInteriorColor",Annot.cc,12,2,
Public Function,"AnnotGeometry::setType",Annot.cc,16,3,
Public Virtual Function,"AnnotGeometry::~AnnotGeometry",Annot.cc,5,1,
Class,"AnnotIconFit",Annot.h,74,,18
